primary_artist,primary_artist_id,featured_artist,featured_artist_id,track,track_id,unique_id
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Barnens favoriter,7uFKjNp91YjtXbNQTdNQlW,En sockerbagare|Hej tomtegubbar!|Mössens julafton (När nätterna blir långa)|Tomten jag vill ha en riktig jul|Vår julskinka har rymt,0nVfzY2Pu7JZVof3ZqoSBy|1AxRbHLyUp0zEdoyfNAzed|1DH0JmzbVFEqH9eGLa6GFl|25Gt55P8HQMETkVqMm2bBU|2T99F508hmuNBwpI3wSvNR|2XbV3xVfnTKCmWClmDjOG0|3IDpnhpMUHrFanrm5VQh1z|3JCjI1UAlXhN2QSCa83bBX|3lFmp18hWy3rwlQsdA3BBt|3p6Tlsvt7DS4WHirraBl50|4SDIiHf1OTg72dH6QHQr5m|4ymy3ZNGdUwxY4YclQ9mEJ|5xQlNe8S6mlSg0WpBQCWYR|6xve9P6yEcMdPrWowuyVAO|7g8IlxJlcr2UYlUEaeztfW,5JUYSPkis2Mk6HUbmMqk1m7uFKjNp91YjtXbNQTdNQlW
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Barnmusik,02qYOFsU9H00j1hfxWxCNU,En sockerbagare|Hej tomtegubbar!|Mössens julafton (När nätterna blir långa)|Tomten jag vill ha en riktig jul|Vår julskinka har rymt,0nVfzY2Pu7JZVof3ZqoSBy|1AxRbHLyUp0zEdoyfNAzed|1DH0JmzbVFEqH9eGLa6GFl|25Gt55P8HQMETkVqMm2bBU|2T99F508hmuNBwpI3wSvNR|2XbV3xVfnTKCmWClmDjOG0|3IDpnhpMUHrFanrm5VQh1z|3JCjI1UAlXhN2QSCa83bBX|3lFmp18hWy3rwlQsdA3BBt|3p6Tlsvt7DS4WHirraBl50|4SDIiHf1OTg72dH6QHQr5m|4ymy3ZNGdUwxY4YclQ9mEJ|5xQlNe8S6mlSg0WpBQCWYR|6xve9P6yEcMdPrWowuyVAO|7g8IlxJlcr2UYlUEaeztfW,5JUYSPkis2Mk6HUbmMqk1m02qYOFsU9H00j1hfxWxCNU
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Svenska barnsånger,4q0YUXFZsix1A9WACG7tfj,En sockerbagare|Hej tomtegubbar!|Mössens julafton (När nätterna blir långa)|Tomten jag vill ha en riktig jul|Vår julskinka har rymt,0nVfzY2Pu7JZVof3ZqoSBy|1AxRbHLyUp0zEdoyfNAzed|1DH0JmzbVFEqH9eGLa6GFl|25Gt55P8HQMETkVqMm2bBU|2T99F508hmuNBwpI3wSvNR|2XbV3xVfnTKCmWClmDjOG0|3IDpnhpMUHrFanrm5VQh1z|3JCjI1UAlXhN2QSCa83bBX|3lFmp18hWy3rwlQsdA3BBt|3p6Tlsvt7DS4WHirraBl50|4SDIiHf1OTg72dH6QHQr5m|4ymy3ZNGdUwxY4YclQ9mEJ|5xQlNe8S6mlSg0WpBQCWYR|6xve9P6yEcMdPrWowuyVAO|7g8IlxJlcr2UYlUEaeztfW,5JUYSPkis2Mk6HUbmMqk1m4q0YUXFZsix1A9WACG7tfj
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,My & Mats,4ppoX6F1mJJLdi9R6ycLdq,Den lilla lågan av eld - Hur kan ett litet ljus skina så klart,096Cu48WlD4cghYjuYcJR4|1TkKTr0jcB3JDJtL9w4FVd|4xnfwqZS7WbINsTAq5IXCO,5JUYSPkis2Mk6HUbmMqk1m4ppoX6F1mJJLdi9R6ycLdq
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Ibrahim,1IRI6Qiw8LjhsV5VcXcuDQ,Sprid ditt ljus,0cJUd01h58mSAwrk5tNST9|57kl0SuM5mbMb3xs6rM5lT|7EnEmxG0jzpVHEWSduMs3i,5JUYSPkis2Mk6HUbmMqk1m1IRI6Qiw8LjhsV5VcXcuDQ
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Sean Banan,4EyhwDFo0iKdv2nMUM4m1Q,Gott nytt jul,17ZfQSE1yQ89y729cwfUfh|3ui0iofwroDDgCvDBKK43W|6UqKyvzfYMm06xCoGBcgZ0,5JUYSPkis2Mk6HUbmMqk1m4EyhwDFo0iKdv2nMUM4m1Q
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Leontine,0dPldh0GoO1NGOUwRu7WSr,Santa Claus Is Coming to Town,1xOB40VYRLLobQAemReiXw|7JCY3Q5mq1uqDIGIAJz3F0,5JUYSPkis2Mk6HUbmMqk1m0dPldh0GoO1NGOUwRu7WSr
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Peg Parnevik,2lLqHBjAnD1QyH24pOPoH6,New York (Handles Heartbreak Better),39NFNwk9K4uIXNlq7LdWtH|7FunzkL01AwujLg3HsOzj9|7IRe7ADNe5Z9KXqEIzO8Rf,5JUYSPkis2Mk6HUbmMqk1m2lLqHBjAnD1QyH24pOPoH6
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Andrea Bocelli,3EA9hVIzKfFiQI0Kikz2wo,The Prayer,6LZ5ddTKbsOwWWm6W4Y5Vl,5JUYSPkis2Mk6HUbmMqk1m3EA9hVIzKfFiQI0Kikz2wo
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Soulfly,6159IBm5gLPwG4BcJXseXc,"9-11-01|Back to the Primitive|Bleed|Boom|Born Again Anarchist|Brasil|Bring It|Bumba|Bumbklaatt|Call to Arms|Defeat U|Downstroy|Enterfaith|Execution Style|Eye for an Eye|Fire|First Commandment|Flyhigh|Four Elements|I Believe|In Memory Of...|Jumpdafuckup|Karmageddon|L.O.T.M.|Living Sacrifice|Mars|Moses|Mulambo|No|No Hope = No Fear|One|One Nation|Pain|Porrada|Prejudice|Prophecy|Quilombo|Sangue de bairro|Seek 'N' Strike|Son Song|Soulfly|Soulfly II|Soulfly III|Terrorist|The Prophet|The Song Remains Insane|Tree of Pain|Tribe|Umbabarauma|Zumbi, Blank Space, Outro",08gssrz9p52QtYT1rzb4GU|0AiAWsjVnQAaU2Cxc1cC1r|0BTYMIjotHViGv4o243Pyv|0Lh4kM2qv6J4cScctr3w7z|0X4aKhoWtHy5CxPYAW7Clq|0zscoYz9i6MlSj6wyUcjr1|12b1SsJyt2vclQ7VPeVtFr|1EsMyp6b55UCmXO5AnHKwf|1LW1sjKgY1dsQnLfiqAUNn|1QRVzhYq1vfsHDADpB3FCh|1VBcRcFmYokldqtIC10dnD|1bURgkfdbosS1tIpBYAo1v|1hmAbFIu5Ot0oOzZGflZFx|1qKgJb5YoJLtE6Yqt7uak5|236MdPx2bq8Nqvrs41VtW6|2VBMWrkVtvL24LvqldvTPP|2ZC2OEdKEhmEI72N9Npc02|2gQuxTubgiHgDiLUg2wYg9|2hAfdnsltjThHQ2sSszsFJ|2peP6p4GUSgPe0NzCUrR6e|36wsz1dL15eQz80FU73uCc|3FxbrTgosbS7PKZRBxrkus|3JcWPE5aSm5qVqC2fvI06U|3NDkcKTWIB89hcdlhGhxmT|3Yw0UVrF9FvUN9AA6UdK5H|3aQIRqrko4qqVpi1yQLAFw|3hFsCBlDBk9zDdpxaNN3uk|43CR5VgVJTWw5qhqmR3VSR|49e39fzvbxpRh4j7m9nu1k|4Sf2niwspZ13itgZ63SjsL|4Yw983oS3hvRQQxPGYcIOY|52c3ziMuSkpFHwiMrCs7o2|58Am0gDzhPPLUj0JIorEwf|5E4pvu8yZtwwi0eIIE12Dj|5Mt8HVdcuGnPVvSIQhz9sn|5R2XlCsM79eNebccgnt86E|5nP067hndveDIQLdAVUDhi|5oG9l2Nz2NPLBGut2Tnv3Q|5xcEYGxshGFCg4Y3nS9IUX|67eyGZi32Xg85mjowUq6Ly|6A1rLSM1ERXP0BiL8jXDkx|6gPooFriCnbNoSBuVTE4bI|6rOFnK9RYh8QNyBf3TntmE|6ug10E3Dg811dzAbewNLxK|6vpkL2faJNf4aiFDv6vwZU|7689ITnCITS4RVXZR98VmW|79yiNtpQ8eHF5XuT7QebAw|7aztLDrtS0Evd2UqDLmLIn|7frjjyMtGgXIRnSQd54v5O|7jQPbLhqNNirTHhpLnKYwZ,5JUYSPkis2Mk6HUbmMqk1m6159IBm5gLPwG4BcJXseXc
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,Go2DaMoon (feat. Kanye West),0F13K9dwYH2zpTWiR8d628,699OTQXzgjhIYAHMy9RyPD5K4W6rqBFWDnAN6FQUkS6x
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Kid Cudi,0fA0VVWsXO9YnASrzqfmYu,M3tamorphosis (feat. Kid Cudi),7zLMYtNJcabv4h4wBnjNQI,699OTQXzgjhIYAHMy9RyPD0fA0VVWsXO9YnASrzqfmYu
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Future,1RyvyyTE3xzB2ZywiAwp0i,Abracadabra|Mr. Jones|Teen X (feat. Future),1bqkKZLW9sty7xinApVXW1|4UrGIVq1FhaJneLFqnE9oS|5uYqmEN6TAAE8ss8YmprNV,699OTQXzgjhIYAHMy9RyPD1RyvyyTE3xzB2ZywiAwp0i
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Skepta,2p1fiYHYiXz9qi0JJyxBzN,Lean 4 Real (feat. Skepta),1JgkiUg9mSXSwcb5Gbi4Ur,699OTQXzgjhIYAHMy9RyPD2p1fiYHYiXz9qi0JJyxBzN
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,Legacy|Love Hurts (feat. Travis Scott),3K6U7TamNyVSWcFH8pCQHX|7nYXGBHtiNBy6zDTBxmVi6,699OTQXzgjhIYAHMy9RyPD0Y5tJX1MQlPlqiwlOH1tJY
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,His & Hers|Holy Smokes|Lookin|Shoota|Shoota (feat. Lil Uzi Vert)|V12|wokeuplikethis*,1UAmQe8EwpxQ80OfYVD13z|2BJSMvOGABRxokHKB0OI8i|2sIulMqgLIbqfquRHGzLkF|3SUtXNl7wYk0APGzEfr5u5|59J5nzL1KniFHnU120dQzt|7vyuPN1MT11mXVgyHqZL1i|7yZtWJFIvjr2T8TxEnw6yc,699OTQXzgjhIYAHMy9RyPD4O15NlyKLIASxsJ0PrXPfz
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Pi’erre Bourne,3x3jSlhyv5CiCZDZlaTq0M,Right Now (feat. Pi'erre Bourne),475jSz0H6U3duJyNiDS0tT,699OTQXzgjhIYAHMy9RyPD3x3jSlhyv5CiCZDZlaTq0M
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Poke It Out (with Nicki Minaj),2rPSFKzGeqUWwfcCFVkkq3,699OTQXzgjhIYAHMy9RyPD0hCNtLu0JehylgoiP8L4Gh
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Bryson Tiller,2EMAnMvWE2eb56ToJVfCWs,Fell In Luv|Fell In Luv (feat. Bryson Tiller),1axbRzESYfyS486B9Kr0bg|1s9DTymg5UQrdorZf43JQm,699OTQXzgjhIYAHMy9RyPD2EMAnMvWE2eb56ToJVfCWs
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Chief Keef,15iVAtD3s3FsQR4w1v6M0P,Mileage (feat. Chief Keef),1oNcc2isuz7d3hc1fMoHqj,699OTQXzgjhIYAHMy9RyPD15iVAtD3s3FsQR4w1v6M0P
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,Drip Too Hard|His & Hers|No Time|No Time (feat. Gunna)|REPEAT IT|Ready|Waves,0NKX5vSQlwJ89ljdYLAJI0|22lDy0H52Kzivpc00MLfOz|2G4iVoO23NtJ5Rehe7OJvA|2Nb4qkSmRYCMOh5Jdme9z6|2sIulMqgLIbqfquRHGzLkF|5pHJv0bgNsT9nPoK2BjNBn|7d8Pc6DZ9LKGdg1ZMewYRU,699OTQXzgjhIYAHMy9RyPD2hlmm7s2ICUX0LVIhVFlZQ
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Red Coldhearted,4ORGLIaI1piqzCpthayo9B,Middle Of The Summer (feat. Red Coldhearted),7AtBtwrKhz94hYXgGYyG58,699OTQXzgjhIYAHMy9RyPD4ORGLIaI1piqzCpthayo9B
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Young Thug,50co4Is1HCEo8bhOyUWKpn,Bad Boy|Blue Emerald|Choppa Won't Miss (feat. Young Thug)|On Me,51oz0w7kcS1enlNgAf2S0e|56Wu0BTTPfbCr4rC1Hxuo3|5O9zs6G6RcB6yP1OKwnwiM|6A6eIwoUtvQfIP6nhyb5iQ,699OTQXzgjhIYAHMy9RyPD50co4Is1HCEo8bhOyUWKpn
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Young Nudy,5yPzzu25VzEk8qrGTLIrE1,R.I.P. Fredo (feat. Young Nudy) - Notice Me,45Ln3F9PRPYTXBcMFkZMzS,699OTQXzgjhIYAHMy9RyPD5yPzzu25VzEk8qrGTLIrE1
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,New Choppa,30sc425JEvj3tgmGAKORea,699OTQXzgjhIYAHMy9RyPD13ubrt8QOOCPljQ2FL1Kca
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Leven Kali,5YZ5AExR68U3ZblH6HcO6B,Flex,2xyBvir9n474qfsOkxXMgx,699OTQXzgjhIYAHMy9RyPD5YZ5AExR68U3ZblH6HcO6B
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Slug † Christ,3AbxYdBPKqzax829J0Z0Nk,I Got Depressed Hoes (feat. Slug Christ),15DEpxbVsJax3TgsmTIawc,699OTQXzgjhIYAHMy9RyPD3AbxYdBPKqzax829J0Z0Nk
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,UnoTheActivist,0bZ9jANLkwEFVcSnHnwrpb,Whole Thang (feat. Uno The Activist),0z99tERlbKF8R8kyUsOER0,699OTQXzgjhIYAHMy9RyPD0bZ9jANLkwEFVcSnHnwrpb
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Ramriddlz,3fHjwMnkM9ov8CozqkYxWY,Dem Callin' (feat. Ramriddlz),7e5WppzulpdTKAQu7uUNch,699OTQXzgjhIYAHMy9RyPD3fHjwMnkM9ov8CozqkYxWY
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Da$H,6xFrZbce9KH5APjBe4QVNa,"Fetti (feat. Da$H, Maxo Kream)",6Y4CI6as0a7QjXaPiqU4Jt,699OTQXzgjhIYAHMy9RyPD6xFrZbce9KH5APjBe4QVNa
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Maxo Kream,6xS5PpBWaVYraexEkEjjXv,"Fetti (feat. Da$H, Maxo Kream)",6Y4CI6as0a7QjXaPiqU4Jt,699OTQXzgjhIYAHMy9RyPD6xS5PpBWaVYraexEkEjjXv
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Lamb,3UfNB0QfnzcwdcuNMa0JrF,2Door (feat. Lamb),3GNYTLCZgr2A3r2wn0nim4,699OTQXzgjhIYAHMy9RyPD3UfNB0QfnzcwdcuNMa0JrF
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Neako,4l8WPB3dhjAUOFcoCa8FOR,Purple Pool (feat. Neako),36UyPzTqU6DhP4hMTSPe9C,699OTQXzgjhIYAHMy9RyPD4l8WPB3dhjAUOFcoCa8FOR
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Ethereal,3G1mJlJ4VCzv5TRNSSoHQF,Freestyle 4 The People (feat. Ethereal),3hhUmjOEDRvasidgQcbrgr,699OTQXzgjhIYAHMy9RyPD3G1mJlJ4VCzv5TRNSSoHQF
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Yung Bans,6WkUZyqghQei2G809wMKuZ,4Tspoon (feat. Yung Bans),45nws9GcCPP4D1n9hJ6Ytq,699OTQXzgjhIYAHMy9RyPD6WkUZyqghQei2G809wMKuZ
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Rich The Kid,1pPmIToKXyGdsCF6LmqLmI,"Plug (feat. Kodak Black, Rich The Kid)",2gFnXev7gwXCjKXoL0CkiW,699OTQXzgjhIYAHMy9RyPD1pPmIToKXyGdsCF6LmqLmI
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Kodak Black,46SHBwWsqBkxI7EeeBEQG7,"At The Top|Plug (feat. Kodak Black, Rich The Kid)",2gFnXev7gwXCjKXoL0CkiW|3zGzxhMsQ8CUBKvg2Sj5iJ,699OTQXzgjhIYAHMy9RyPD46SHBwWsqBkxI7EeeBEQG7
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,ABRA,3ZJxEmjYZd5VOqZ8o3aXiL,Unlock It (feat. Playboi Carti),4EoZiih7SmUSDyIw8y011F,699OTQXzgjhIYAHMy9RyPD3ZJxEmjYZd5VOqZ8o3aXiL
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Boys Noize,62k5LKMhymqlDNo2DWOvvv,Unlock It (feat. Playboi Carti),4EoZiih7SmUSDyIw8y011F,699OTQXzgjhIYAHMy9RyPD62k5LKMhymqlDNo2DWOvvv
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,Danny Phantom|Don|Holy Smokes|Miss The Rage|Miss The Rage (feat. Playboi Carti)|Rich MF,0QfD6if6B2x8N34hBFEvg1|1VGRIXu3HAPVutCy0QwUlB|2BITQ360Knh6qNAOqR7Dyq|3SUtXNl7wYk0APGzEfr5u5|3xDiXVYtAaT4zVbh68qhh3|4SwYX8ARc12fT4gW4nQJJF|6D8tiIQF8kjM7ORmxCc8iT,699OTQXzgjhIYAHMy9RyPD6Xgp2XMz1fhVYe7i6yNAax
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,SAFE,3bnpcWBcvlfq4hPFJjNPbz,Paid In Full,1CFbMhxQjCT3OH3YLvBkNF|5PtkSn8aPuMkCNV7cVhD3y,699OTQXzgjhIYAHMy9RyPD3bnpcWBcvlfq4hPFJjNPbz
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Shelley FKA DRAM,5M0lbkGluOPXLeFjApw8r8,Crumbs|Crumbs (feat. Playboi Carti),0NXxQaB7mVK6F6PGUiTWlK|0iaXPZa1gNejhLCxPapJ6W|1JVy7tmBlRKPCKu3lCUWhQ|4lvs8295wnNr2ya5oFWjm6,699OTQXzgjhIYAHMy9RyPD5M0lbkGluOPXLeFjApw8r8
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Lil Tecca,4Ga1P7PMIsmqEZqhYZQgDo,LOT OF ME|MONEY ON ME|NEVER LEFT|Our Time|Out Of Love|REPEAT IT,0Tm2W9zP77ytc1f6wqH01N|1gzKkDvJkrOqipw4hFHTN9|22lDy0H52Kzivpc00MLfOz|4MsH3dc8YoSEP0oGjMwD1D|5I3uqgpQJzgChAnnJFqlyY|7Bm88Xxvuwrd2vnZ5eKvqV,699OTQXzgjhIYAHMy9RyPD4Ga1P7PMIsmqEZqhYZQgDo
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Pop Smoke,0eDvMgVFoNV3TpwtrVCoTj,AP|Bout A Million|Dior|For The Night|Mood Swings|Mr. Jones|What You Know Bout Love,0pqOHCHIbf7i7rJgwvBWwy|1IagVm4cgydA8jrEHaFuq4|1OCpSXfdrBClUnAWezhuDE|1j45724feYpj0N3Bq5FJJJ|1qj2lgzKMyHxYpy1hK7znD|29C0xzlho1OuKqPkh3eax9|2DoMYpcEznPtyX89MhruII|3wsRfZJaGzQlVfiD2cxcJ5|4UrGIVq1FhaJneLFqnE9oS|6p6UZVBVseGlM3dUsTEOD6,699OTQXzgjhIYAHMy9RyPD0eDvMgVFoNV3TpwtrVCoTj
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,6LACK,4IVAbR2w4JJNJDDRFP3E83,Know My Rights,1Zm2QPMm2FcjHmgSFEU2iO,699OTQXzgjhIYAHMy9RyPD4IVAbR2w4JJNJDDRFP3E83
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Lil Baby,5f7VJjfbwm532GiveGC0ZK,Drip Too Hard|Emotionally Scarred|For The Night|Know My Rights|Leave Em Alone|Prospect|Ready|SaintLaurentYSL|Sum 2 Prove|Voice of the Heroes|Woah,0D0d6NmY6gn3RMqSgsObtA|0NKX5vSQlwJ89ljdYLAJI0|0jnprp3JaDcufGTwjRcgwl|1Zm2QPMm2FcjHmgSFEU2iO|1j45724feYpj0N3Bq5FJJJ|2Nb4qkSmRYCMOh5Jdme9z6|3PPEXhPmvMwM2ResVZrk5o|3PkPp1KkDSM4bMzQ0eyNTp|3fjKRKjOL3AuiwNCkebhUw|3fsrrPZc4nYtUTkmDLs5Cd|7Jd7896Os4Bl2UOoBATVLa,699OTQXzgjhIYAHMy9RyPD5f7VJjfbwm532GiveGC0ZK
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Internet Money,6MPCFvOQv5cIGfw3jODMF0,His & Hers|Lemonade - Remix|Out Of Love,1gzKkDvJkrOqipw4hFHTN9|2sIulMqgLIbqfquRHGzLkF|3JjjKgTZO2D6lIE9WqU6N7|3RPS4bKCSVLr7aGj77nPKn,699OTQXzgjhIYAHMy9RyPD6MPCFvOQv5cIGfw3jODMF0
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Don Toliver,4Gso3d4CscCijv0lmajZWs,His & Hers|Lemonade - Remix,2sIulMqgLIbqfquRHGzLkF|3JjjKgTZO2D6lIE9WqU6N7|3RPS4bKCSVLr7aGj77nPKn,699OTQXzgjhIYAHMy9RyPD4Gso3d4CscCijv0lmajZWs
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,4 Da Gang|Ballin’|Lemonade - Remix|ROCKSTAR,2M7QvfTBsZef0ZYEQbwgAz|2Nw4MylbsLw6c60Ug9NiQ4|3JjjKgTZO2D6lIE9WqU6N7|3RPS4bKCSVLr7aGj77nPKn|7uhsb8PRoL7Itg4hVmzM2o,699OTQXzgjhIYAHMy9RyPD757aE44tKEUQEqRuT6GnEB
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Lil Mosey,5zctI4wO9XSKS8XwcnqEHk,Blueberry Faygo|Noticed,21e0ojRYMwx4TDKFu4WFCh|4189HAsGeH3YcLtz2EEUCu,699OTQXzgjhIYAHMy9RyPD5zctI4wO9XSKS8XwcnqEHk
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Mustard,0YinUQ50QDB7ZxSCLyQ40k,At The Top|Ballin’,2M7QvfTBsZef0ZYEQbwgAz|3zGzxhMsQ8CUBKvg2Sj5iJ,699OTQXzgjhIYAHMy9RyPD0YinUQ50QDB7ZxSCLyQ40k
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Lil Tjay,6jGMq4yGs7aQzuGsMgVgZR,Hate On Me|Mood Swings,1qj2lgzKMyHxYpy1hK7znD|3PXrlEL3Y9gxKJXSnCPMzG,699OTQXzgjhIYAHMy9RyPD6jGMq4yGs7aQzuGsMgVgZR
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Logic,4xRYI6VqpkE3UwrDrAZL8L,Everyday|Icy,1JdeWNn6ED37a3EiwgHoOX|1KcAXKCoenm5kUn3FBNJEA,699OTQXzgjhIYAHMy9RyPD4xRYI6VqpkE3UwrDrAZL8L
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Marshmello,64KEffDW9EtZ1y2vBYgq8T,Everyday|Leave Before You Love Me,1KcAXKCoenm5kUn3FBNJEA|2ivs1zT65TolQi58oEvBxX,699OTQXzgjhIYAHMy9RyPD64KEffDW9EtZ1y2vBYgq8T
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,734|All Girls Are The Same|Already Dead|Bad Boy|Bandit|Wishing Well,1JDb7iWVOigCTO72Dg1q5W|1oYO8miUZLYyG3m0eFw8tR|1xQvBK1zroNpw5Ro9bDyCy|4tcAlFDgBxo3Z0qCznCgtn|56Wu0BTTPfbCr4rC1Hxuo3|5ZLHRFq7oETYypnjDVkMJ9,699OTQXzgjhIYAHMy9RyPD4MCBfE4596Uoi2O4DtmEMz
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,YoungBoy Never Broke Again,7wlFDEWiM5OoIAt8RSli8b,Bandit,1xQvBK1zroNpw5Ro9bDyCy,699OTQXzgjhIYAHMy9RyPD7wlFDEWiM5OoIAt8RSli8b
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,DaBaby,4r63FhuTkUYltbVAg5TQnk,21|Ball If I Want To|For The Night|More Money More Problems|ROCKSTAR|Red Light Green Light,0GVP7KfPAEH2QtK68b2nAR|0Oy1My6M2fxBzpP00KvySV|1j45724feYpj0N3Bq5FJJJ|2Nw4MylbsLw6c60Ug9NiQ4|3ASWKrvtTjDSKMEtcRtCjW|5I0j8HDfQnxdjeJPVmao1D,699OTQXzgjhIYAHMy9RyPD4r63FhuTkUYltbVAg5TQnk
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,iann dior,6ASri4ePR7RlsvIQgWPJpS,Prospect|V12,0jnprp3JaDcufGTwjRcgwl|7vyuPN1MT11mXVgyHqZL1i,699OTQXzgjhIYAHMy9RyPD6ASri4ePR7RlsvIQgWPJpS
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,YG,0A0FS04o6zMoto8OKPsDwY,Hate On Me|SWAG,2dDCPWqtJiBsPi9A6PB2l2|3PXrlEL3Y9gxKJXSnCPMzG|7tkzcduojJs0nhSa1RDu7i,699OTQXzgjhIYAHMy9RyPD0A0FS04o6zMoto8OKPsDwY
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Jaden,0xOeVMOz2fVg5BJY3N6akT,Icon,2TDSdi1SBw51KSyYvmQULC,699OTQXzgjhIYAHMy9RyPD0xOeVMOz2fVg5BJY3N6akT
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Aminé,3Gm5F95VdRxW3mqCn8RPBJ,REEL IT IN,4JY7ozSFMiS0zGHTlXGhj4,699OTQXzgjhIYAHMy9RyPD3Gm5F95VdRxW3mqCn8RPBJ
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,Ghost|Hold On|Monster|Peaches|Yummy,1jbx4tfVjDgOrFwI4C52ep|25Cr6NXBcWD5izIYmtFSYT|2divK5GOaaJ464zayWpGkt|37PCO3k4THjHnu75UF2s2L|3Fd06q6MgPIdvKl88ppdEm|5KnTBh1RQ2DpSYRe8pwqET,699OTQXzgjhIYAHMy9RyPD1uNFoZAHBGtllmzznpCI3s
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Quality Control,6i392l38cR3uBPF0DbNs7S,Leave Em Alone|On Me,3PPEXhPmvMwM2ResVZrk5o|6A6eIwoUtvQfIP6nhyb5iQ,699OTQXzgjhIYAHMy9RyPD6i392l38cR3uBPF0DbNs7S
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Layton Greene,02ZtVIjKL1PYLlMmP1sz0h,Leave Em Alone,3PPEXhPmvMwM2ResVZrk5o,699OTQXzgjhIYAHMy9RyPD02ZtVIjKL1PYLlMmP1sz0h
